Unnamed: 0,idx,Filing_Date,Trade_Date,Ticker,Company_Name,Industry,Insider_Amount,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip
2694,2695,2018-03-09 09:03:20,2018-03-07,PF,Pinnacle Foods Inc.,Food & Kindred Products,8.0,P - Purchase,56.20765,85975.0,664123.0,15.0,3459022.0,53.14,53.99,62.36,63.84,64.48,66.17,66.06,65.87,0.0,0.0,0.0,0.0,0.0,0.0,-5.46,-3.95,10.95,13.58,14.72,17.72,17.53,17.19,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
1771,1772,2020-03-17 17:03:01,2018-03-07,ACRE,Ares Commercial Real Estate Corp,Real Estate Investment Trusts,14.0,P - Purchase,8.332279,1051553.0,2738880.0,62.0,16662696.0,8.45,8.58,9.31,9.64,9.79,9.89,10.34,9.9,10.15,10.15,10.55,10.44,11.34,4.44,1.41,2.97,11.73,15.69,17.49,18.7,24.1,18.82,21.82,21.82,26.62,25.3,36.1,-46.71,False,True,False
1270,1271,2020-08-10 16:42:54,2018-03-07,ECL,Ecolab Inc.,"Soap, Detergents, Cleaning, Perfumes, Cosmetics",7.0,P - Purchase,125.328276,3720991.0,30845513.0,14.0,417711646.0,129.95,135.83,140.95,139.09,136.59,144.22,147.54,145.94,149.58,149.24,146.58,157.44,170.59,145.24,3.69,8.38,12.46,10.98,8.99,15.07,17.72,16.45,19.35,19.08,16.96,25.62,36.11,15.89,True,True,False
1894,1895,2020-03-11 16:04:39,2018-03-06,RLJ,Rlj Lodging Trust,Real Estate Investment Trusts,3.0,P - Purchase,16.666302,39500.0,154673.0,34.0,644840.0,16.67,17.64,18.17,20.81,19.61,18.9,19.78,18.53,17.76,17.71,16.33,17.45,16.7,7.39,0.02,5.84,9.02,24.86,17.66,13.4,18.68,11.18,6.56,6.26,-2.02,4.7,0.2,-55.66,True,True,False
408,409,2021-03-04 17:34:28,2018-03-05,PRFT,Perficient Inc,Computer Programming Services,8.0,P - Purchase,21.8,33047.0,252047.0,15.0,655638.0,22.96,23.01,24.07,27.25,26.48,27.72,30.09,25.72,23.77,23.73,24.35,26.65,28.28,23.82,5.32,5.55,10.41,25.0,21.47,27.16,38.03,17.98,9.04,8.85,11.7,22.25,29.72,9.27,True,True,False
2703,2704,2018-03-05 17:13:38,2018-03-02,CXW,"Corecivic, Inc.",Real Estate Investment Trusts,10.0,P - Purchase,16.961052,142380.0,765227.0,23.0,3649661.0,17.22,16.1,17.01,17.33,19.71,21.36,21.61,20.39,18.72,18.69,16.49,17.42,16.85,10.1,1.53,-5.08,0.29,2.18,16.21,25.94,27.41,20.22,10.37,10.19,-2.78,2.71,-0.65,-40.45,True,True,False
2705,2706,2018-03-05 15:03:28,2018-03-02,CZFC,Citizens First Corp,National Commercial Banks,14.0,P - Purchase,23.416317,43389.0,134518.0,48.0,636322.0,24.33,24.68,25.99,25.0,25.48,25.82,25.97,26.02,23.71,23.66,21.48,22.63,25.32,0.0,3.9,5.4,10.99,6.76,8.81,10.26,10.91,11.12,1.25,1.04,-8.27,-3.36,8.13,0.0,False,True,False
2699,2700,2018-03-06 21:20:44,2018-03-02,TSRO,"Tesaro, Inc.",Pharmaceutical Preparations,19.0,P - Purchase,54.86,29640937.0,148504829.0,25.0,693604327.0,61.45,56.06,50.86,49.9,44.72,34.37,32.5,41.75,26.46,73.67,74.53,0.0,0.0,0.0,12.01,2.19,-7.29,-9.04,-18.48,-37.35,-40.76,-23.9,-51.77,34.29,35.85,0.0,0.0,0.0,False,True,False
1413,1414,2020-06-15 16:02:51,2018-03-01,BOMN,Boston Omaha Corp,Real Estate Operators (No Developers) & Lessors,10.0,P - Purchase,24.94,13709176.0,24166013.0,131.0,278064890.0,24.16,22.52,21.4,24.38,21.63,20.32,22.99,29.4,26.92,24.88,25.08,24.0,27.3,17.31,-3.13,-9.7,-14.19,-2.25,-13.27,-18.52,-7.82,17.88,7.94,-0.24,0.56,-3.77,9.46,-30.59,False,True,False
2707,2708,2018-03-05 10:07:11,2018-03-01,DST,Dst Systems Inc,Computer Processing & Data Preparation,4.0,P - Purchase,83.18,38065.0,89440.0,74.0,3071271.0,83.47,83.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
1914,1915,2020-03-09 19:12:43,2018-03-01,LC,Lendingclub Corp,Business Services,13.0,P - Purchase,15.7,69187975.0,113882965.0,155.0,273756716.0,19.5,16.8,13.35,16.55,19.65,19.4,18.2,19.55,17.6,17.45,14.8,16.35,14.95,8.79,24.2,7.01,-14.97,5.41,25.16,23.57,15.92,24.52,12.1,11.15,-5.73,4.14,-4.78,-44.01,False,True,False
2708,2709,2018-03-01 17:45:35,2018-02-28,WIN,"Windstream Holdings, Inc.",Telephone Communications (No Radiotelephone),12.0,P - Purchase,8.0,688238.0,4214797.0,20.0,4739494.0,8.55,6.7,7.7,6.69,6.3,3.27,5.05,4.82,4.05,3.09,2.72,3.05,0.0,0.0,6.88,-16.25,-3.75,-16.37,-21.25,-59.13,-36.88,-39.75,-49.38,-61.38,-66.0,-61.88,0.0,0.0,False,True,False
2710,2711,2018-03-01 16:09:28,2018-02-28,WCN,"Waste Connections, Inc.",Refuse Systems,2.0,P - Purchase,69.844488,4250.0,13294.0,47.0,348911.0,71.35,69.5,70.1,74.19,73.7,76.06,77.24,76.02,75.13,77.35,74.46,81.87,82.62,75.67,2.16,-0.49,0.37,6.22,5.52,8.9,10.59,8.84,7.57,10.75,6.61,17.22,18.29,8.34,True,True,False
2712,2713,2018-02-28 17:01:56,2018-02-28,FSLR,"First Solar, Inc.",Semiconductors & Related Devices,4.0,P - Purchase,63.34,12000.0,74092.0,19.0,597402.0,69.53,69.85,71.0,69.5,52.28,52.92,52.77,47.63,43.25,45.9,46.6,47.62,54.09,36.05,9.77,10.28,12.09,9.73,-17.46,-16.45,-16.69,-24.8,-31.72,-27.53,-26.43,-24.82,-14.6,-43.08,True,True,False
2706,2707,2018-03-05 13:58:50,2018-02-27,X,"Humanigen, Inc",Pharmaceutical Preparations,12.0,P - Purchase,43.081096,66157826.0,104792348.0,171.0,22804972.0,38.48,34.27,32.21,34.68,34.47,34.24,29.59,28.93,26.85,23.58,20.16,21.94,19.4,5.81,-10.68,-20.45,-25.23,-19.5,-19.99,-20.52,-31.32,-32.85,-37.68,-45.27,-53.2,-49.07,-54.97,-86.51,False,True,False
2713,2714,2018-02-28 15:34:20,2018-02-27,BLL,Ball Corp,Metal Cans,14.0,P - Purchase,38.862983,60800.0,652518.0,10.0,4410456.0,39.4,37.8,38.84,36.62,34.79,37.7,40.61,44.68,48.95,48.69,45.81,51.94,56.25,60.4,1.38,-2.74,-0.06,-5.77,-10.48,-2.99,4.5,14.97,25.96,25.29,17.88,33.65,44.74,55.42,True,True,False
2711,2712,2018-02-28 17:37:20,2018-02-26,MRT,"Medequities Realty Trust, Inc.",Real Estate Investment Trusts,9.0,P - Purchase,9.569808,109237.0,843526.0,15.0,1232226.0,9.77,9.54,9.36,9.88,10.1,10.76,10.28,9.19,8.46,7.04,9.62,11.34,10.4,0.0,2.09,-0.31,-2.19,3.24,5.54,12.44,7.42,-3.97,-11.6,-26.44,0.52,18.5,8.68,0.0,True,True,False
2716,2717,2018-02-26 18:43:12,2018-02-26,CEQP,Crestwood Equity Partners LP,Nonstore Retailers,7.0,P - Purchase,18.606216,6325437.0,35650286.0,22.0,117206101.0,19.22,18.37,18.95,21.71,22.27,24.77,27.96,25.24,23.94,20.99,21.02,22.81,24.33,3.56,3.3,-1.27,1.85,16.68,19.69,33.13,50.27,35.65,28.67,12.81,12.97,22.59,30.76,-80.87,True,True,False
259,260,2021-03-19 16:31:58,2018-02-22,CMG,Chipotle Mexican Grill Inc,Eating Places,6.0,P - Purchase,320.04,425452.0,2888337.0,17.0,135828519.0,323.0,325.0,332.95,435.77,469.3,449.26,514.38,461.8,476.99,474.35,441.93,529.36,615.82,569.65,0.92,1.55,4.03,36.16,46.64,40.38,60.72,44.29,49.04,48.22,38.09,65.4,92.42,77.99,True,True,False
1011,1012,2020-10-15 19:18:28,2018-02-22,AIMT,"Aimmune Therapeutics, Inc.",Pharmaceutical Preparations,12.0,P - Purchase,34.85,61541071.0,74249844.0,484.0,2223054111.0,33.78,30.81,32.0,31.64,30.64,28.81,27.94,27.74,29.45,25.75,24.37,23.6,23.55,12.82,-3.07,-11.59,-8.18,-9.21,-12.08,-17.33,-19.83,-20.4,-15.49,-26.11,-30.07,-32.28,-32.42,-63.21,True,True,False
2723,2724,2018-02-20 16:12:21,2018-02-20,BWP,"Boardwalk Pipeline Partners, LP",Natural Gas Transmission,2.0,P - Purchase,10.917715,33000.0,35000.0,999.0,441440.0,11.15,10.39,11.03,10.93,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,-4.83,1.03,0.11,-7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
2702,2703,2018-03-05 20:30:02,2018-02-16,AVGR,Avinger Inc,Surgical & Medical Instruments & Apparatus,3.0,P - Purchase,15.5,65650.0,87633.0,299.0,291400.0,13.6,12.1,13.3,11.5,17.8,14.1,11.6,14.8,3.5,3.04,2.09,3.2,7.0,0.41,-12.26,-21.94,-14.19,-25.81,14.84,-9.03,-25.16,-4.52,-77.42,-80.39,-86.52,-79.35,-54.84,-97.35,False,True,False
2721,2722,2018-02-21 16:13:12,2018-02-16,ATOM,Atomera Inc,Semiconductors & Related Devices,2.0,P - Purchase,5.09,59800.0,414956.0,17.0,316434.0,5.55,6.97,5.7,6.04,5.65,5.77,5.6,4.98,4.06,3.32,2.51,4.01,3.64,3.07,9.04,36.94,11.98,18.66,11.0,13.36,10.02,-2.16,-20.24,-34.77,-50.69,-21.22,-28.49,-39.69,False,True,False
2722,2723,2018-02-20 18:40:36,2018-02-16,IPHI,Inphi Corp,Semiconductors & Related Devices,3.0,P - Purchase,25.47,214733.0,510441.0,73.0,2256890.0,29.77,31.12,32.04,32.98,35.72,32.75,32.72,36.5,34.9,38.39,31.33,38.3,43.7,62.44,16.88,22.18,25.8,29.49,40.24,28.58,28.46,43.31,37.02,50.73,23.01,50.37,71.57,145.15,False,True,False
503,504,2021-02-22 20:13:13,2018-02-16,FSP,Franklin Street Properties Corp /ma/,Real Estate Investment Trusts,12.0,P - Purchase,6.796877,1210810.0,4949735.0,32.0,8725322.0,6.59,6.89,6.3,6.2,6.34,7.03,6.82,6.58,6.49,6.43,4.96,5.95,6.08,4.09,-3.04,1.37,-7.31,-8.78,-6.72,3.43,0.34,-3.19,-4.51,-5.4,-27.03,-12.46,-10.55,-39.83,True,True,False
1782,1783,2020-03-17 10:14:12,2018-02-15,EMAN,Emagin Corp,Semiconductors & Related Devices,14.0,P - Purchase,1.75,1880656.0,12447851.0,18.0,2747009.0,1.55,1.45,1.55,1.5,1.75,1.68,1.65,1.5,1.46,1.3,1.02,0.89,0.94,0.23,-11.43,-17.14,-11.43,-14.29,0.0,-4.0,-5.71,-14.29,-16.57,-25.71,-41.71,-49.14,-46.29,-86.86,True,True,False
2725,2726,2018-02-16 16:04:25,2018-02-14,GLW,Corning Inc /ny,Drawing & Insulating of Nonferrous Wire,4.0,P - Purchase,26.072224,415820.0,2153717.0,24.0,5604297.0,26.3,26.23,25.09,25.07,26.14,26.62,29.9,32.84,30.21,29.37,26.52,27.58,32.32,18.56,0.87,0.61,-3.77,-3.84,0.26,2.1,14.68,25.96,15.87,12.65,1.72,5.78,23.96,-28.81,True,True,False
2726,2727,2018-02-14 17:43:06,2018-02-14,BNED,Radisys Corp,Computer Peripheral Equipment,12.0,P - Purchase,6.39,200684.0,678104.0,42.0,630605.0,7.21,6.85,7.42,6.04,6.51,5.54,6.26,5.68,6.0,6.62,3.67,5.65,5.75,2.16,12.83,7.2,16.12,-5.48,1.88,-13.3,-2.03,-11.11,-6.1,3.6,-42.57,-11.58,-10.02,-66.2,False,True,False
2732,2733,2018-02-12 16:09:05,2018-02-12,PBH,"Prestige Brands Holdings, Inc.",Pharmaceutical Preparations,5.0,P - Purchase,34.0,23200.0,202978.0,13.0,828549.0,36.18,36.57,32.42,29.14,35.28,38.52,37.48,38.75,36.59,39.87,31.58,28.2,28.91,36.96,6.41,7.56,-4.65,-14.29,3.76,13.29,10.24,13.97,7.62,17.26,-7.12,-17.06,-14.97,8.71,True,True,False
2728,2729,2018-02-13 19:53:51,2018-02-12,MRAM,Everspin Technologies Inc,Semiconductors & Related Devices,9.0,P - Purchase,7.27,1027199.0,8245470.0,14.0,8189021.0,7.85,9.38,7.75,7.38,8.04,9.52,9.08,7.76,6.68,7.58,6.18,6.74,9.21,1.89,7.98,29.02,6.6,1.51,10.59,30.95,24.9,6.74,-8.12,4.26,-14.99,-7.29,26.69,-74.0,False,True,False
2631,2632,2018-05-30 16:10:36,2018-02-09,FBNK,"First Connecticut Bancorp, Inc.","Savings Institutions, Not Federally Chartered",11.0,P - Purchase,24.603848,71420.0,644770.0,12.0,1142431.0,25.14,27.12,25.54,25.99,26.71,30.64,31.23,30.4,0.0,0.0,0.0,0.0,0.0,0.0,2.18,10.23,3.8,5.63,8.56,24.53,26.93,23.56,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
1996,1997,2020-01-10 16:14:46,2018-02-09,IBIO,P&f Industries Inc,Metalworkg Machinery & Equipment,4.0,P - Purchase,2.13,202436.0,2126479.0,11.0,1706617.0,2.06,2.8,2.05,1.52,1.5,0.82,0.75,0.9,0.76,0.79,0.64,0.86,1.0,1.97,-3.29,31.46,-3.76,-28.64,-29.58,-61.5,-64.79,-57.75,-64.32,-62.91,-69.95,-59.62,-53.05,-7.51,False,True,False
2729,2730,2018-02-12 18:41:11,2018-02-08,EGP,Eastgroup Properties Inc,Real Estate Investment Trusts,3.0,P - Purchase,73.144798,23750.0,33748.0,238.0,1412764.0,74.74,77.14,74.83,84.7,86.98,89.21,89.05,90.55,89.75,91.96,91.07,91.84,99.81,118.05,2.18,5.46,2.3,15.8,18.91,21.96,21.74,23.8,22.7,25.72,24.51,25.56,36.46,61.39,True,True,False
2730,2731,2018-02-12 16:40:47,2018-02-08,GEMP,Gemphire Therapeutics Inc.,Pharmaceutical Preparations,10.0,P - Purchase,180.0,783132.0,4304151.0,22.0,7730440.0,173.25,191.75,150.0,121.25,178.5,198.0,25.75,53.75,33.25,31.75,19.25,26.25,29.5,0.0,-3.75,6.53,-16.67,-32.64,-0.83,10.0,-85.69,-70.14,-81.53,-82.36,-89.31,-85.42,-83.61,0.0,False,True,False
2355,2356,2019-03-14 12:10:32,2018-02-08,OLBK,Old Line Bancshares Inc,State Commercial Banks,20.0,P - Purchase,30.122157,331404.0,1206535.0,38.0,5753194.0,31.15,32.98,32.15,33.77,33.87,34.12,33.91,33.39,28.2,29.54,26.25,27.92,28.42,0.0,3.41,9.49,6.73,12.11,12.44,13.27,12.57,10.85,-6.38,-1.93,-12.85,-7.31,-5.65,0.0,False,True,False
2734,2735,2018-02-09 16:51:09,2018-02-08,AMSC,American Superconductor Corp /de/,Motors & Generators,5.0,P - Purchase,4.86,2777007.0,14113999.0,24.0,10049840.0,4.91,5.69,6.02,6.34,6.25,5.0,6.45,6.5,6.11,9.18,11.98,12.1,15.64,6.47,1.03,17.08,23.87,30.45,28.6,2.88,32.72,33.74,25.72,88.89,146.5,148.97,221.81,33.13,False,True,False
337,338,2021-03-11 17:39:21,2018-02-05,FIBK,First Interstate Bancsystem Inc,State Commercial Banks,8.0,P - Purchase,35.346442,104085.0,432556.0,32.0,2930325.0,35.33,35.12,33.87,35.16,38.35,37.14,38.14,40.7,37.85,36.93,34.51,33.14,36.39,31.78,-0.05,-0.64,-4.18,-0.53,8.5,5.07,7.9,15.15,7.08,4.48,-2.37,-6.24,2.95,-10.09,True,True,False
2621,2622,2018-06-06 16:33:56,2018-01-30,BIOC,Biocept Inc,Medical Laboratories,12.0,P - Purchase,111.0,1728300.0,3434843.0,101.0,1869322.0,90.0,108.0,88.2,72.0,56.85,60.0,52.6,34.4,22.5,20.1,11.0,8.8,10.3,3.08,-18.92,-2.7,-20.54,-35.14,-48.78,-45.95,-52.61,-69.01,-79.73,-81.89,-90.09,-92.07,-90.72,-97.23,False,True,False
231,232,2021-03-23 17:19:29,2018-01-30,SLDB,Solid Biosciences Inc.,"Biological Products, (No Diagnostic Substances)",4.0,P - Purchase,22.67,9957961.0,29008007.0,52.0,78159957.0,26.11,32.99,7.39,14.25,20.62,39.26,40.54,39.42,35.23,35.46,25.71,31.89,7.97,2.74,15.17,45.52,-67.4,-37.14,-9.04,73.18,78.83,73.89,55.4,56.42,13.41,40.67,-64.84,-87.91,True,True,False
1669,1670,2020-03-30 09:17:11,2018-01-26,AVX,Avx Corp,Semiconductors & Related Devices,5.0,P - Purchase,16.666974,31766741.0,153592499.0,26.0,690903428.0,15.72,16.35,15.57,13.81,14.68,14.84,19.47,19.69,16.14,15.52,15.23,15.67,17.61,21.72,-5.68,-1.9,-6.58,-17.14,-11.92,-10.96,16.82,18.14,-3.16,-6.88,-8.62,-5.98,5.66,30.32,True,True,False
2739,2740,2018-01-24 17:31:10,2018-01-22,PLXS,Plexus Corp,Printed Circuit Boards,4.0,P - Purchase,60.19,21000.0,47270.0,80.0,940900.0,58.8,60.58,63.86,62.34,59.7,61.51,61.42,61.96,54.32,56.11,61.06,50.57,56.83,72.66,-2.31,0.65,6.1,3.57,-0.81,2.19,2.04,2.94,-9.75,-6.78,1.45,-15.98,-5.58,20.72,False,True,False
1165,1166,2020-08-31 17:07:58,2018-01-22,KMI,"Kinder Morgan, Inc.",Natural Gas Transmission,17.0,P - Purchase,15.216832,36451372.0,314249341.0,13.0,892308096.0,13.9,13.54,12.65,13.32,13.25,14.15,14.46,14.76,15.29,14.03,14.0,12.74,15.42,19.49,-8.65,-11.02,-16.87,-12.47,-12.93,-7.01,-4.97,-3.0,0.48,-7.8,-8.0,-16.28,1.34,28.08,True,True,False
2382,2383,2019-02-15 10:44:39,2018-01-10,RAS,Rait Financial Trust,Real Estate Investment Trusts,17.0,P - Purchase,0.341,2242733.0,8617971.0,35.0,10224185.0,0.7,0.46,0.44,0.2,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.28,34.9,29.03,-41.35,-53.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
602,603,2021-02-02 18:23:01,2018-01-08,DPW,Digital Power Corp,Electronic Components,8.0,P - Purchase,61.0,3250408.0,8733794.0,59.0,1951999.0,45.6,36.0,26.0,16.81,19.4,13.44,10.6,9.55,8.6,7.42,5.6,3.2,2.16,1.42,-25.25,-40.98,-57.38,-72.44,-68.2,-77.97,-82.62,-84.34,-85.9,-87.84,-90.82,-94.75,-96.46,-97.67,True,True,False
2745,2746,2018-01-09 16:30:36,2018-01-05,SKY,Skyline Corp,Mobile Homes,6.0,P - Purchase,14.921233,267696.0,2436532.0,12.0,2505524.0,21.6,20.65,23.36,24.69,25.1,33.0,33.51,25.0,30.79,26.97,23.45,15.53,15.27,29.41,44.76,38.39,56.56,65.47,68.22,121.16,124.58,67.55,106.35,80.75,57.16,4.08,2.34,97.1,False,True,False
2747,2748,2018-01-02 13:23:12,2017-12-29,HMTV,Telkonet Inc,Auto Controls For Regulating Residential & Comml Environments,9.0,P - Purchase,11.5,2511042.0,12383085.0,25.0,436111.0,11.05,10.8,11.25,11.45,11.0,12.2,13.0,12.4,14.05,13.89,14.0,13.45,12.45,14.13,-3.91,-6.09,-2.17,-0.43,-4.35,6.09,13.04,7.83,22.17,20.78,21.74,16.96,8.26,22.87,False,True,False
2746,2747,2018-01-02 16:27:50,2017-12-28,RLJE,"Rlj Entertainment, Inc.",Motion Picture & Video Tape Distribution,8.0,P - Purchase,3.95,754718.0,7166502.0,12.0,3417334.0,4.0,3.97,4.33,4.45,4.57,4.57,4.63,6.16,6.22,6.24,0.0,0.0,0.0,0.0,1.27,0.51,9.62,12.66,15.7,15.7,17.22,55.95,57.47,57.97,0.0,0.0,0.0,0.0,False,True,False
718,719,2020-12-21 10:11:03,2017-12-26,KEQU,Kewaunee Scientific Corp /de/,Laboratory Apparatus & Furniture,9.0,P - Purchase,26.51163,23815.0,99214.0,32.0,346689.0,28.93,27.79,28.12,32.2,32.39,31.48,34.09,32.22,31.68,28.93,27.98,21.86,31.76,12.68,9.12,4.82,6.07,21.46,22.17,18.74,28.59,21.53,19.49,9.12,5.54,-17.55,19.8,-52.17,True,True,False
2573,2574,2018-08-15 21:30:23,2017-12-22,ENG,Energen Corp,Crude Petroleum & Natural Gas,8.0,P - Purchase,0.88,4712722.0,14694267.0,47.0,338528827.0,0.84,0.9,0.81,0.86,0.85,1.1,1.15,1.25,1.01,1.01,0.87,0.92,0.74,0.97,-4.55,2.27,-7.95,-2.27,-3.41,25.0,30.68,42.05,14.77,14.77,-1.14,4.55,-15.91,10.23,True,True,False
2751,2752,2017-12-27 17:08:35,2017-12-22,CBMG,"Cellular Biomedicine Group, Inc.","Biological Products, (No Diagnostic Substances)",5.0,P - Purchase,11.25,262367.0,555442.0,90.0,1621852.0,21.8,18.6,16.3,19.25,20.8,17.45,19.75,21.05,21.0,23.8,13.13,20.36,19.96,17.48,93.78,65.33,44.89,71.11,84.89,55.11,75.56,87.11,86.67,111.56,16.71,80.98,77.42,55.38,False,True,False
190,191,2021-03-30 16:52:41,2017-12-22,CASI,"Casi Pharmaceuticals, Inc.","Biological Products, (No Diagnostic Substances)",10.0,P - Purchase,3.09,30363418.0,45995519.0,194.0,49300816.0,4.11,4.1,3.57,4.0,6.55,6.24,7.35,7.3,5.62,4.45,3.46,4.14,3.87,3.01,33.01,32.69,15.53,29.45,111.97,101.94,137.86,136.25,81.88,44.01,11.97,33.98,25.24,-2.59,True,True,False
2011,2012,2019-12-27 21:00:45,2017-12-15,NTN,Ntn Buzztime Inc,Television Broadcasting Stations,10.0,P - Purchase,8.0,13368371.0,22586190.0,145.0,3351259.0,8.66,10.65,12.05,11.44,11.44,8.54,9.15,9.28,10.18,9.33,7.96,5.2,3.83,4.86,8.25,33.13,50.63,43.0,43.0,6.75,14.38,16.0,27.25,16.62,-0.5,-35.0,-52.12,-39.25,False,True,False
2727,2728,2018-02-14 06:19:45,2017-12-12,CCCR,China Commercial Credit Inc,National Commercial Banks,2.0,P - Purchase,3.2,1463386.0,10684885.0,16.0,1450740.0,1.5,1.75,1.48,1.35,1.24,1.12,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.12,-45.31,-53.75,-57.81,-61.25,-65.0,-64.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
2704,2705,2018-03-05 17:04:24,2017-12-11,WAIR,"Wesco Aircraft Holdings, Inc",Hardware,8.0,P - Purchase,6.85,3702836.0,21392288.0,21.0,35204945.0,7.4,7.65,8.5,9.55,10.5,10.45,11.4,12.05,12.1,10.8,10.68,9.53,7.98,0.0,8.03,11.68,24.09,39.42,53.28,52.55,66.42,75.91,76.64,57.66,55.91,39.12,16.5,0.0,False,True,False
2760,2761,2017-12-12 07:00:33,2017-12-08,ARLZ,Aralez Pharmaceuticals Inc.,Pharmaceutical Preparations,10.0,P - Purchase,1.45,1231179.0,6740243.0,22.0,4178307.0,1.42,1.77,1.71,1.8,1.34,0.48,0.44,0.32,0.0,0.0,0.0,0.0,0.0,0.0,-2.07,22.07,17.93,24.14,-7.59,-66.9,-69.66,-77.93,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2761,2762,2017-12-11 20:21:42,2017-12-08,FNGN,"Financial Engines, Inc.",Investment Advice,3.0,P - Purchase,28.364498,41186.0,219830.0,23.0,1177112.0,29.73,29.78,27.64,34.71,32.44,44.57,44.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,4.99,-2.55,22.37,14.37,57.13,57.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2684,2685,2018-03-16 21:31:30,2017-12-01,KLDX,Klondex Mines Ltd,Gold & Silver Ores,8.0,P - Purchase,2.44,10227563.0,26860999.0,61.0,14136048.0,2.43,2.45,2.02,1.48,2.34,2.47,2.43,2.35,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.41,-17.21,-39.34,-4.1,1.23,-0.41,-3.69,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
2346,2347,2019-03-21 16:10:40,2017-11-30,FIS,"Fidelity National Information Services, Inc.",Business Services,5.0,P - Purchase,88.973408,25427.0,147065.0,21.0,1363115.0,90.16,90.66,98.14,94.44,91.24,94.26,99.02,104.82,103.23,104.21,103.37,100.66,103.22,135.66,1.33,1.9,10.3,6.14,2.55,5.94,11.29,17.81,16.02,17.12,16.18,13.13,16.01,52.47,False,True,False
2768,2769,2017-12-01 13:55:02,2017-11-30,UQM,Uqm Technologies Inc,Electronic Components,4.0,P - Purchase,1.43,107000.0,403270.0,36.0,82747.0,1.41,1.41,1.4,1.27,1.32,1.21,1.01,1.0,1.12,1.2,1.44,1.25,1.0,0.0,-1.4,-1.4,-2.1,-11.19,-7.69,-15.38,-29.37,-30.07,-21.68,-16.08,0.7,-12.59,-30.07,0.0,False,True,False
2120,2121,2019-09-17 19:19:19,2017-11-30,MCF,Contango Oil & Gas Co,Crude Petroleum & Natural Gas,7.0,P - Purchase,2.32,20844802.0,25917636.0,411.0,29841434.0,3.78,5.12,3.86,3.25,3.46,3.71,4.21,6.34,5.98,6.11,6.39,4.74,3.04,3.64,62.93,120.69,66.38,40.09,49.14,59.91,81.47,173.28,157.76,163.36,175.43,104.31,31.03,56.9,False,True,False
1318,1319,2020-07-29 17:24:15,2017-11-29,TTPH,Tetraphase Pharmaceuticals Inc,Pharmaceutical Preparations,10.0,P - Purchase,130.0,8437280.0,17430848.0,94.0,39425812.0,120.2,135.8,110.0,53.0,61.0,72.8,74.4,74.0,62.0,66.4,51.0,45.0,29.4,2.65,-7.54,4.46,-15.38,-59.23,-53.08,-44.0,-42.77,-43.08,-52.31,-48.92,-60.77,-65.38,-77.38,-97.96,True,True,False
129,130,2021-04-09 18:37:36,2017-11-28,ORCL,Oracle Corp,Prepackaged Software,4.0,P - Purchase,45.885702,41528.0,90502.0,85.0,2175076.0,47.0,44.24,48.73,47.66,42.89,42.91,44.01,42.64,45.7,46.13,47.05,46.54,44.73,51.94,2.43,-3.59,6.2,3.87,-6.53,-6.49,-4.09,-7.07,-0.4,0.53,2.54,1.43,-2.52,13.19,True,True,False
2773,2774,2017-11-27 16:56:47,2017-11-27,PNR,Pentair Plc,Special Industry Machinery (No Metalworking Machinery),3.0,P - Purchase,64.602369,2595148.0,15486601.0,20.0,152982480.0,65.22,64.9,69.25,67.26,64.05,42.46,41.92,40.29,39.8,41.42,41.34,39.54,38.29,44.24,0.96,0.46,7.19,4.11,-0.86,-34.27,-35.11,-37.63,-38.39,-35.88,-36.01,-38.79,-40.73,-31.52,False,True,False
2774,2775,2017-11-27 15:20:33,2017-11-24,FCAP,"Patterson Companies, Inc.","Medical, Dental & Hospital Equipment & Supplies",2.0,P - Purchase,32.671622,6334.0,55627.0,13.0,231222.0,33.18,34.09,35.11,34.67,36.91,35.64,34.03,39.34,36.14,37.64,37.87,41.65,37.16,65.46,1.56,4.34,7.46,6.12,12.97,9.09,4.16,20.41,10.62,15.21,15.91,27.48,13.74,100.36,False,True,False
